title,published_at,url
PyConES 2019 KEYNOTE III: Pablo Galindo Salgado,2020-02-15T19:13:10Z,https://www.youtube.com/watch?v=qcvZOaY1emk
Be a good colleague and help your Security Engineer! / Adam Stevko,2020-02-15T19:13:10Z,https://www.youtube.com/watch?v=7FZQaEYZspk
El lado oscuro del Scraping en Recruiting / Teresa Salazar García-Rosales,2020-02-15T19:13:10Z,https://www.youtube.com/watch?v=Z7gQGcVtBiM
Usando Flask en el mundo real  extensiones y buenas prácticas / Juan José Lozano López,2020-02-15T19:13:10Z,https://www.youtube.com/watch?v=UAbuV5B1sR4
Odisea en el lodo  La divertida historia sobre heredar un proyecto legacy / Miguell Jiménez García,2020-02-15T19:13:10Z,https://www.youtube.com/watch?v=mgE1k051WEk
Ofuscación de ficheros con esteganografía / Gonzalo López Valero y Diego Silveira,2020-02-15T19:13:10Z,https://www.youtube.com/watch?v=ZsReicHKLCY
"PyConES 2019 CLAUSURA - Juan L. Cano, Daniel Domene, Zuria Bauer, Mario Corchero y Equipo Org.",2020-02-15T19:13:10Z,https://www.youtube.com/watch?v=1YCABU9SEmA
PyConES: CHARLAS RÁPIDAS -  LIGHTNING TALK / Juan Luis Cano Rodríguez,2020-02-15T19:13:10Z,https://www.youtube.com/watch?v=2pej4Rz53Mk
Service Oriented Arquitecture with PySOA / Jorge Barata,2020-02-15T19:13:10Z,https://www.youtube.com/watch?v=aOtk4ga3Du8
Machine Learning para proyectos de seguridad / José Manuel Ortega Candel,2020-02-15T19:13:10Z,https://www.youtube.com/watch?v=P4SgWOtp6DA
Microservicios altamente paralelos para todos / Alberto Fernández Valiente,2020-02-15T19:13:10Z,https://www.youtube.com/watch?v=2qnKJhfB1n4
Cómo aprovechar todos los recursos hardware en tus modelos de Reinforcement Learning / Rubén García,2020-02-15T19:12:25Z,https://www.youtube.com/watch?v=9b5G-xNCVgg
Qvista sistema de informacion territorial del ayto de BCN en PyQGis/ Jordi Cebrian y Noemí Rodríguez,2020-02-15T19:12:13Z,https://www.youtube.com/watch?v=TOKXCx8Ef50
Implementacion de flujos de tareas mediante airflow / Jordi Contestí,2020-02-15T19:12:23Z,https://www.youtube.com/watch?v=4nYSboX79WM
Tamarco  un framework de microservicios / José Melero Fernández,2020-02-15T19:12:27Z,https://www.youtube.com/watch?v=Z0o9ll0Vd4I
When code is not enough - Juan Ernesto Biondi Pérez,2020-02-15T19:11:57Z,https://www.youtube.com/watch?v=HJxuOMpmWaE
Fragmentar y dearticular redes de crimen Topología y debilidad de redes / Juan C. González Abella,2020-02-15T19:12:27Z,https://www.youtube.com/watch?v=nbc__LbdvMY
"¡Socorro, mi hijo quiere ser hacker! / Virginia Tovar y Jorge Brocal",2020-02-15T19:12:17Z,https://www.youtube.com/watch?v=7vI2ABLCYaU
Apertura PyConES 2019 - Keynote I: Safia Abdala,2020-02-15T19:12:25Z,https://www.youtube.com/watch?v=Lklx7VYYP1U
Objetos hashables - Víctor Terrón,2020-02-15T19:12:07Z,https://www.youtube.com/watch?v=JP3MnEcrdfQ
Reconocimiento del habla en Python / Javier Jorge Cano,2020-02-15T19:12:26Z,https://www.youtube.com/watch?v=xXaeK1-LWnI
Introduccion al testeo con mocks / Ester Ramos Carmona,2020-02-15T19:12:17Z,https://www.youtube.com/watch?v=rvbEDYcEh5w
PyRescue… How we used A B testing to make advertising precise in Nigeria / Adeshola Afolabi,2020-02-15T19:12:20Z,https://www.youtube.com/watch?v=tVWwFpBBMhw
El Show de Truman / Jimenza Escobar Bermúdez,2020-02-15T19:12:10Z,https://www.youtube.com/watch?v=9pVM7VeuUoQ
Dynamic Optimization and Process Control in Python / Francisco J. Navarro-Brull,2020-02-15T19:12:21Z,https://www.youtube.com/watch?v=py4MV6ZxxEc
¿Podemos predecir el Síndrome Visual informático mediante técnicas de Machine Learning? Rubén Crespo,2020-02-15T19:12:25Z,https://www.youtube.com/watch?v=BjcH5W8SwvU
Desarrollo industrial de sistemas embebidos con Python Django y Raspberry - José A. Rocamonde,2020-02-15T19:12:15Z,https://www.youtube.com/watch?v=D-U4LsAthaY
Desarrollo de Chatbots en Python  RasaNLU / Rafael Haro Ramos y Antonio David Pérez,2020-02-15T19:12:22Z,https://www.youtube.com/watch?v=3BbVs6kmUKQ
Economía del software - Miguel González Flores,2020-02-15T19:12:22Z,https://www.youtube.com/watch?v=0VBdr2fqhQo
End to end M.L. platform for real time underwriting a SV fintech perspective / Hossein Ghodrati,2020-02-15T19:12:16Z,https://www.youtube.com/watch?v=KWaOf4_BIH8
¿Cómo preparar una entrevista técnica? / TRAVELPERK,2020-02-15T19:12:20Z,https://www.youtube.com/watch?v=phfnF-KI3U4
De Daniel san a sr Miyagi en python aprendiendo mediante katas / Irene Pérez Encinar,2020-02-15T19:12:25Z,https://www.youtube.com/watch?v=BVMdYTiHrrw
Using Python to manipulate Data: A test case in Atomic Force Microscopy / Matthew Eaton et al.,2020-02-15T19:12:13Z,https://www.youtube.com/watch?v=GVl39vKHIW0
Making sense of online reviews... at cloud scale - TRUSTYOU,2020-02-15T19:12:11Z,https://www.youtube.com/watch?v=0sQqiOfyRKA
Python para calentar tu casa / Héctor Pablos López,2020-02-15T19:12:18Z,https://www.youtube.com/watch?v=UEZukvWbj3A
Porque una imagen vale más que mil datos  El poder de los gráficos en Python / María Á. Rodríguez,2020-02-15T19:11:57Z,https://www.youtube.com/watch?v=Lze2qM4VMQs
PyConES 2019 Keynote II - Francisco Javier Ordoñez Morales,2020-02-15T19:12:19Z,https://www.youtube.com/watch?v=_MWmqFNaZBk
Sistemas de recomendación con Surprise - Antonio David Pérez Morales y Rafael Haro Ramos,2020-02-15T19:12:27Z,https://www.youtube.com/watch?v=aUZZ9AIMpx8
Frameworks Serverless para Kubernetes / Gustavo Marín,2020-02-15T19:12:26Z,https://www.youtube.com/watch?v=liFeNNHvCwU
Procesamiento distribuido con Dask para posicionamiento indoor/ Álvaro Arredondo y Cayetano Benavent,2020-02-15T19:12:17Z,https://www.youtube.com/watch?v=UHZRUpwYNiM
Drivers en Python: cómo encender luces en un teclado cuando recibo un mail  - Javier Torres Niño,2020-02-15T19:11:57Z,https://www.youtube.com/watch?v=ekgy3-5ISxo
F-strings a format system to rule them all / Juan Diego Godoy Robles,2020-02-15T19:11:57Z,https://www.youtube.com/watch?v=DCZ2x3tud8A
Ext. Django para que se conecte a otras Bases de Datos  escribe tu propio backend - Javier Abadía,2020-02-15T19:12:07Z,https://www.youtube.com/watch?v=fvg7FLA_69k
Py2hollywood   usando Python en una producción de películas de animación - Alberto Santos,2020-02-15T19:12:25Z,https://www.youtube.com/watch?v=RaYNC-TVPzk
Chatops 101 con opsdroid / Ángel Fernández,2020-02-15T19:12:23Z,https://www.youtube.com/watch?v=dUbV3vMHGgM
Nariz electrónica para la detección de defectos del café con Python / Katerine Perdomo Moreno,2020-02-15T19:12:22Z,https://www.youtube.com/watch?v=sBs9d6BbxgM
Optimización de una red de evaporadores industriales / María P. Marcos,2020-02-15T19:12:26Z,https://www.youtube.com/watch?v=aMpDptFQp3s
Making a galaxy with python  merits and pitfalls in probabilistic programming / Vital Fernández,2020-02-15T19:11:59Z,https://www.youtube.com/watch?v=pwacFS-uW9c
Exceptional exceptions / Mario Corchero,2020-02-15T19:12:14Z,https://www.youtube.com/watch?v=f3UoZU3hK-c
MI CASA  venturas y desventuras de una radioastrónoma en Python / Ana Karla Díaz Rodríguez,2020-02-15T19:12:19Z,https://www.youtube.com/watch?v=F6HOelotQY4
Deeplearneando con Python con casos de uso de biometría - Álvaro Romero Díaz ORANGE,2020-02-15T19:12:13Z,https://www.youtube.com/watch?v=VTSsETrUj1A
Mom i want to be a data artist / Alberto Romeu Carrasco,2020-02-15T19:12:18Z,https://www.youtube.com/watch?v=RSiLOGtNA_M
Using PyPI and docopt to create and share command lines / Tony Aldón,2020-02-15T19:11:57Z,https://www.youtube.com/watch?v=utrTqWB_ncU
Data Science meets Economy  how to meassure social impact from consumption data / Marta Rivera Alba,2020-02-15T19:11:57Z,https://www.youtube.com/watch?v=ckNaXkpRzdI
"Data Science for Lazy People, Automated Machine Learning / Juan Diego Hueltes",2020-02-15T19:11:57Z,https://www.youtube.com/watch?v=-eGDob2O97o
Analiza la salud de tu proyecto con GrimoireLab y Python - Valerio Cosentino,2020-02-15T19:12:16Z,https://www.youtube.com/watch?v=uiC7HJQdaPE
Game of patterns / Vadim Santiaev,2020-02-15T19:12:26Z,https://www.youtube.com/watch?v=8JOJjCzYCzI
Que la Generación Z no rompa tus modelos / Alicia Pérez,2020-02-15T19:12:13Z,https://www.youtube.com/watch?v=Kq2pk99OD90
Microservice and Serverless Applications with Python Challenges and opportunities - Nilo N. Coutinho,2020-02-15T19:11:57Z,https://www.youtube.com/watch?v=SOXQtvX5JNU
Estrategias de comprensión con y para Python - Martina Kienberger - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=mhAdkYmCRZg
"Multitenant, el infierno de las migraciones - Xavier Gil - PyConES 2018",2019-03-01T18:12:21Z,https://www.youtube.com/watch?v=5nD2wRkn9CY
"Python, Pandas and other animals to survive in the data jungle - Marta Rivera - PyConES 2018",2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=W8weIvQcdRU
Hora de sacar la basura   garbage collector - Pablo Galindo y Victor Terrón - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=G9wOSExzs5g
Everything is a Python module - Salvador de la Puente - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=dNbZDVJ03NU
Project templates with Cookiecuter - Héctor Canto - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=1FChdPxFACU
Instrumenta tu app con Prometheus - Agustín Herranz - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=BoQzQnJlJDU
Prediciendo la contaminacion - Maria Medina - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=mXZpdP4oe6M
"Mocks, Fakes, Dummies - Mario Corchero - PyConES 2018",2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=auIDbbv0qoo
"El hombre pisó la luna, pero gracias a la mujer - Teresa de la Torre - PyConES 2018",2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=fO3rkBBsvP4
GIL:Todo lo que quisite saber y no te atreviste a preguntar - Jesus Cea - PyConES 2018,2019-03-01T18:12:21Z,https://www.youtube.com/watch?v=l46l0c2TDOI
"¡Oh vosotros los que entráis, abandonad toda esperanza! - Pablo Galindo - PyConES 2018",2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=vOGacccUsog
Sustituyendo Makefiles con Python y Luigi - Javier Torres - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=OcL5dvgQPSE
A la caza de exoplanetas por imagen directa con Python - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=yakMw7kfIqY
Gradual typing en Python - David Barragán - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=NroqMzpyemQ
Extracting meaningful information from unstructured data   - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=zghmyT1b-6Q
Build your static site with Python - Fernando Rabanal - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=-IWC8-SIsBw
"Flask, un pequeño heroe - Maribel Tirados - PyConES 2018",2019-03-01T18:12:21Z,https://www.youtube.com/watch?v=Kb1Bl_Wz_Uk
Microservices: the small print - Mar Bartolomé - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=t5jq71IQbl8
Hackeando el Reinforcement Learning - Guillem Duran - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=FxqwL5Esh7I
Diseñando APIs con Flask - Sara Iris Garcia - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=h5NENDk-cMI
Python Heaps ters - Víctor Terrón - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=lIoKC5p7sug
Recomendacion de canciones con Fourier - Carlos Perales - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=q72TpAuulHc
Nueva generación de APIs con API Star - José Antonio Perdiguero - PyConES 2018,2019-03-01T18:12:21Z,https://www.youtube.com/watch?v=mH90PSbxB-k
List me your virtues - Maite Giménez - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=UqYm5SAG394
Descubriendo los misterios con Python - Maria Camila - PyConES 2018,2019-03-01T18:12:20Z,https://www.youtube.com/watch?v=eVdud7MRo6k
Yet Another Deep Learning Retina - Rubén Crespo - PyConES 2018,2019-03-01T16:37:24Z,https://www.youtube.com/watch?v=8UAL-qIZKxY
Web scraping para principiantes - Sara Rodríguez - PyConES 2018,2019-03-01T16:35:31Z,https://www.youtube.com/watch?v=wO1R3b-KogM
Building a data privacy layer for decentralized applications - David Núñez - PyConES 2018,2019-03-01T16:36:38Z,https://www.youtube.com/watch?v=S3D3ey824ZA
Un dron voló sobre el nido de Python - Mario Bartolome - PyConES 2018,2019-03-01T16:33:12Z,https://www.youtube.com/watch?v=2_aKKT_22SM
Twelve Factor app - F José Fernández - PyConES 2018,2019-03-01T16:32:06Z,https://www.youtube.com/watch?v=R5qbUWnPTbk
Traduccion de textos automatizadas - Pablo Vargas - PyConES 2018,2019-03-01T16:31:57Z,https://www.youtube.com/watch?v=OJbFcC64HUc
testing python security - Jose Manuel Ortega - PyConES 2018,2019-03-01T16:31:35Z,https://www.youtube.com/watch?v=D7O5aDQR3sE
The Python Space adventure - Gloria Passarello - PyConES 2018,2019-03-01T16:31:35Z,https://www.youtube.com/watch?v=yWxVGc8mLTY
VIDEO RESUMEN PYCONES 2018,2019-03-01T16:31:35Z,https://www.youtube.com/watch?v=WaPrngUQTuM
Evaluation of text analysis in social media   a linguistic approach - Eulàlia Veny  - PyConES 2018,2019-02-28T15:27:33Z,https://www.youtube.com/watch?v=BcKCOjjYUi8
Keynote - Héctor Socas Navarro - PyConES 2018,2019-02-28T15:27:33Z,https://www.youtube.com/watch?v=ZgX0b2FkoKs
Keynote - Lorena Mesa - PyConES 2018,2019-02-28T15:27:33Z,https://www.youtube.com/watch?v=t8YdyksqFMI
Back to Basics: NLP - Claudia Guirao - PyConES 2018,2019-02-28T15:27:33Z,https://www.youtube.com/watch?v=PaiEBxvodXA
Scaling beyond scikit learn&#39;s Pipeline - Pedro Morales y Enrique - PyConES18,2019-02-28T15:27:32Z,https://www.youtube.com/watch?v=yYgY1R2QhI0
Khiva: Cómo Al Juarismi reventaba GPUs para analizar time series - Antonio Vilches  - PyConES 2018,2019-02-28T15:27:33Z,https://www.youtube.com/watch?v=FwwXLEvvXjk
Desde imágenes RGB a mapas de profundidad - Zuria Bauer - PyConES 2018,2019-02-28T15:27:33Z,https://www.youtube.com/watch?v=BE8YLm4nrjI
From unstructured news to real time visualizations - Oscar Ramirez y Victoria Capar - PyConES 2018,2019-02-28T15:27:32Z,https://www.youtube.com/watch?v=450rv1FV0sQ
Lightning talks - PyConES 2018,2019-02-28T15:27:33Z,https://www.youtube.com/watch?v=ZI9lYfOQnS0
Héctor Pablos López - Exprimiendo el ORM de Django - PyConES 2017,2017-10-06T16:59:00Z,https://www.youtube.com/watch?v=XZv7k_m9B-w
Pablo Galindo y Victor Terrón - Metaclases: exactamente qué y (sobre todo) por qué - PyConES 2017,2017-10-06T16:58:58Z,https://www.youtube.com/watch?v=n2Ma5lT99pM
Javier Arias - Why lazy developers write beautiful code - PyConES 2017,2017-10-06T16:58:57Z,https://www.youtube.com/watch?v=tsYSFGNaFcU
"Braulio Vargas López, Marta Gómez Macías - Haskell es mi pastor y Python, mi profeta - PyConES 2017",2017-10-06T16:58:50Z,https://www.youtube.com/watch?v=_LfEuaHvofU
Oscar Ramírez - Usando Python y SocketIO para aplicaciones en tiempo real - PyConES 2017,2017-10-06T16:58:59Z,https://www.youtube.com/watch?v=ejufw8Qrcpk
Alejandro León - Iniciación Open edX - PyConES 2017,2017-10-06T16:58:59Z,https://www.youtube.com/watch?v=ZJcJUEYGcSc
Apertura Domingo - PyConES 2017,2017-10-06T16:58:51Z,https://www.youtube.com/watch?v=RWX0GSptkVc
"Irene Pérez Encinar, Javier Torres Niño - ¿Qué tiene en común Donald Trump ...? - PyConES 2017",2017-10-06T16:59:01Z,https://www.youtube.com/watch?v=rqYI_BTVSl4
Javier Torres - Cómo complicar innecesariamente tu vida programando una shell... - PyConES 2017,2017-10-06T16:58:57Z,https://www.youtube.com/watch?v=vjLmxqBB1iE
Antònia Tugores - City attractiveness seen through Twitter - PyConES 2017,2017-10-06T16:58:52Z,https://www.youtube.com/watch?v=wpBCNkbismM
Jorge Coronado - Killo io el Google Español creado en Python - PyConES 2017,2017-10-06T16:58:55Z,https://www.youtube.com/watch?v=G9dnE0uov4o
Dario Varotto y Diego Hueltes - Flask vs Django - PyConES17,2017-10-06T16:58:56Z,https://www.youtube.com/watch?v=Cs1UEeOjJUE
Jara Ramos - ¡Python a los 17 y en 3 meses! - PyConES17,2017-10-06T16:59:00Z,https://www.youtube.com/watch?v=A0Tb3OOkigM
S. Saavedra - Codelab: ¿Podemos predecir quién muere en Juego de Tronos con TensorFlow? - PyConES17,2017-10-06T16:59:00Z,https://www.youtube.com/watch?v=xrLYMk8kBZU
Maite Giménez - Deep Learning models in Python without gibberish - PyConES 2017,2017-10-06T16:58:58Z,https://www.youtube.com/watch?v=5sWOFMQjks8
Javier Abadía - Fullstack Single Page Applications con Django + Webpack + Vue.js - PyConES 2017,2017-10-06T16:58:57Z,https://www.youtube.com/watch?v=NUo6Fdqoers
Luis Mesas - Machine Learning in production - PyConEs 2017,2017-10-06T16:58:58Z,https://www.youtube.com/watch?v=LOIQ85q2ktM
Ivan Robles - Open Sourceando en Orange - PyConES 2017,2017-10-06T16:59:01Z,https://www.youtube.com/watch?v=9jZSSSxSH_E
Eyad Tomeh - How to hug Pandas - PyConES 2017,2017-10-06T16:58:59Z,https://www.youtube.com/watch?v=vLweXhIBO0E
Alicia Pérez - Aplicaciones Geográficas con Django - PyConES17,2017-10-06T16:58:59Z,https://www.youtube.com/watch?v=KMUbg092mtw
Daniel Izquierdo - Beyond the 10%: analysis of the gender-diversity gap - PyConES 2017,2017-10-06T16:58:58Z,https://www.youtube.com/watch?v=QIW2yJFcn_c
Javier Aceituno Lapido - Developing in a black hole - PyConES 2017,2017-10-06T16:58:56Z,https://www.youtube.com/watch?v=cbE-nw9x-Aw
Alejandro Guirao - Serverless with Python - PyConES 2017,2017-10-06T16:58:54Z,https://www.youtube.com/watch?v=2FhVU9qIuhE
Andros Fenollosa Hurtado - Vigilante de Wallapop - PyConES 2017,2017-10-06T16:58:52Z,https://www.youtube.com/watch?v=mHqDmYypG1w
​Juan Francisco Huete Verdejo - OpenCV el ojo de la serpiente que todo lo ve - PyConES 2017,2017-10-06T16:53:10Z,https://www.youtube.com/watch?v=GRAzLwMTsuc
Juan Luis Cano - Keynote - PyConES 2017,2017-10-06T16:53:06Z,https://www.youtube.com/watch?v=i7l1g2oZq2E
"A. Vallbona - Pytest recomendaciones, paquetes básicos para testing en Python y Django - PyConES17",2017-10-06T16:53:09Z,https://www.youtube.com/watch?v=K20GeR-lXDk
Antonio Hidalgo y Juan Luis Cano - ¡Atrapa ese asteroide con poliastro! - PyConES17,2017-10-06T16:53:16Z,https://www.youtube.com/watch?v=PwpdHc1M66I
"Ricardo Guerrero Gómez - Mi coche ya es mayor de edad, creo que puede conducir solito - PyConES 2017",2017-10-06T16:53:17Z,https://www.youtube.com/watch?v=X2p1b4aNhxA
"Miguel Jiménez - Factories, what the hell? - PyConES 2017",2017-10-06T16:53:15Z,https://www.youtube.com/watch?v=9RIUYeaKX1Q
Roberto Abdelkader Martínez Pérez - Sistemas Expertos en Python con PyKnow - PyConES 2017,2017-10-06T16:53:17Z,https://www.youtube.com/watch?v=T7QzdVxRaOo
Víctor Muñoz Berti - pytest más allá de la documentación - PyConES 2017,2017-10-06T16:53:06Z,https://www.youtube.com/watch?v=Sbd0N8mP1PM
Miguel González Álvarez - ¿DÃ³nde estÃ¡ mi Ã±? - PyConES 2017,2017-10-06T16:53:15Z,https://www.youtube.com/watch?v=BLJl3x8JLOQ
"Santiago Saavedra - Cómo diseñar un programa CLI fácil de lanzar, con un Click - PyConES17",2017-10-06T16:53:15Z,https://www.youtube.com/watch?v=QHHTI0bEpmA
Jose Luis Cercos Pita - NASAL Geom Salvando vidas con Python - PyConES17,2017-10-06T16:53:18Z,https://www.youtube.com/watch?v=4nylHbP8T1U
Roberto Majadas - Ansible - PyConES17,2017-10-06T16:53:17Z,https://www.youtube.com/watch?v=AdfS2sa_Ha8
"Beatriz González - Tu web está lista, ¿lo sabe Google? - PyConES17",2017-10-06T16:53:15Z,https://www.youtube.com/watch?v=HVWQoDT_R1U
Rodrigo Cabello - Machine Learning for developers - PyConES 2017,2017-10-06T16:53:18Z,https://www.youtube.com/watch?v=nGVZraMeQmw
Jose Miguel Leiva - Python+TensorFlow Cómo Ganar Dinero en Bolsa aplicando Deep Learning - PyConES17,2017-10-06T16:53:14Z,https://www.youtube.com/watch?v=1MLsRk0d5Pw
Diego Muñoz - High impact refactors while keeping the lights on - PyConES 2017,2017-10-06T16:53:13Z,https://www.youtube.com/watch?v=KFjgXtZs6IY
Jose Manuel Ortega - Discovering python search engine - PyConES17,2017-10-06T16:53:13Z,https://www.youtube.com/watch?v=W-n_1IzU4eg
David Saltares y Andy Almonte - Load test your backend with locust.io - PyConES17,2017-10-06T16:53:08Z,https://www.youtube.com/watch?v=cuATUqwW6T8
Naomi Ceder - Come learn about the Python Software Foundation! - PyConES17,2017-10-06T16:53:14Z,https://www.youtube.com/watch?v=PXD7PJl2DTs
"José Antonio Perdiguero - Crea, empaqueta y distribuye tu propia aplicación - PyConES 2017",2017-10-06T16:53:07Z,https://www.youtube.com/watch?v=DHCtsYni_Hk
Valery Calderón - Utilizando BreakOut Detection para detección de anomalías en serie - PyConES 2017,2017-10-06T16:53:10Z,https://www.youtube.com/watch?v=31aftp1K_gs
Resumen PyConES 2017,2017-09-30T16:07:33Z,https://www.youtube.com/watch?v=8QYnf8EVoRc
PyConES 2017,2017-09-24T16:31:49Z,https://www.youtube.com/watch?v=DSB3J0ZMLXg
PyConES 2017,2017-09-22T18:48:53Z,https://www.youtube.com/watch?v=4QLVGvgQwiA
Iván Pedrazas - Scaling Django - Running Django in Kubernetes - PyConES 2016,2017-03-20T17:31:52Z,https://www.youtube.com/watch?v=IygmiJN0mUM
Javi Romero - Depurando como un pro: porque llenar un script con prints es cutre - PyConES 2016,2017-03-20T17:32:12Z,https://www.youtube.com/watch?v=GljrJsZ476k
Israel Blancas - GitHubCity: una biblioteca para conocer tu comunidad - PyConES 2016,2017-03-20T17:32:15Z,https://www.youtube.com/watch?v=2Nbf4DQj8Gg
Javier Sujar - Aggregation framework con Pymongo - PyConES 2016,2017-03-20T17:31:47Z,https://www.youtube.com/watch?v=ewJng7Vg9o4
Uzi Halaby-Senerman - Pandas - not just for data scientists - PyConES 2016,2017-03-20T17:32:09Z,https://www.youtube.com/watch?v=tZkDfzuEVyo
Federico Mon - ¿Puede la máquina aprender a programar? - PyConES 2016,2017-03-20T17:32:08Z,https://www.youtube.com/watch?v=BEXfuft7Kb4
Héctor Pablos - Adelgazando los modelos de Django - PyConES 2016,2017-03-20T17:31:50Z,https://www.youtube.com/watch?v=ScAKGnGWq-E
Jesús Cea - Python y DTrace - PyConES 2016,2017-03-20T17:32:13Z,https://www.youtube.com/watch?v=dGgQo4Ptf_E
Antoni Aloy - SOMOS LO PEOR - PyConES 2016,2017-03-20T17:32:15Z,https://www.youtube.com/watch?v=YiPnA1EfyJo
Presentación Cajamar PythonHack 2016 + Gema Parreño-TensorFlow y Space Apps Challenge  PyConES 2016,2017-03-20T17:32:14Z,https://www.youtube.com/watch?v=-I4EtKpnL4E
Javier Abadía - Análisis de colores: cómo analizar tendencias de moda automáticamente - PyConES 2016,2017-03-20T17:31:45Z,https://www.youtube.com/watch?v=yiWlwPrIqzo
Antònia Tugores - Using social media geotagged data to estimate railway use - PyConES 2016,2017-03-20T17:32:09Z,https://www.youtube.com/watch?v=Ppk-lvAGiig
Clausura y entrega de premios Cajamar PythonHack 2016 - PyConES 2016,2017-03-20T17:32:10Z,https://www.youtube.com/watch?v=qQYmEhel8OU
Juan Javaloyes y Fco Navarro - Aprendiendo magia negra con Python - PyConES 2016,2017-03-20T17:32:09Z,https://www.youtube.com/watch?v=FByXobXC64U
José María Álvarez - Heydjbot: Spotify &amp; Telegram. Una historia de amor - PyConES 2016,2017-03-20T17:32:15Z,https://www.youtube.com/watch?v=edNYNJ0h1TU
Cristóbal Contreras - La bicha ahora también hace hardware - PyConES 2016,2017-03-20T17:31:48Z,https://www.youtube.com/watch?v=-CfFimMBHJQ
"Andros Fenollosa - Cordova, desarrolla apps multiplataformas sin morir en el intento - PyConES 2016",2017-03-20T17:31:51Z,https://www.youtube.com/watch?v=yD8VKAjKmi0
Claudia Guirao y Miquel Camprodon - py - reglas de asociación - PyConES 2016,2017-03-20T17:31:49Z,https://www.youtube.com/watch?v=azdPyVMUi98
Rubén Crespo - Optimización automática de modelos bioinspirados de visión - PyConES 2016,2017-03-20T17:31:50Z,https://www.youtube.com/watch?v=dGuPDXTYTRo
Daniel Domene y Carlos Planelles - Haciendo matemáticas con Python - PyConES 2016,2017-03-20T17:31:47Z,https://www.youtube.com/watch?v=fbPLV_KKY3s
José María Álvarez - Codecombat: Aprendiendo Python mientras matas Orcos - PyConES 2016,2017-03-20T17:32:10Z,https://www.youtube.com/watch?v=cokUyBH17TA
Víctor Suárez - Python: Vision Artificial - PyConES 2016,2017-03-20T17:32:16Z,https://www.youtube.com/watch?v=xL-TYSUrRh8
Alejandro Gómez - QA 4 Python - PyConES 2016,2017-03-20T17:32:15Z,https://www.youtube.com/watch?v=EzVpUQkHSy0
Adrián Matellanes - Cómo construir un API del que que tus padres se sientan orgullosos-PyConES 2016,2017-03-20T17:31:52Z,https://www.youtube.com/watch?v=p_J2a1QoTRE
José Manuel Rivas - Channels is coming: real-time web in Django - PyConES 2016,2017-03-20T17:31:53Z,https://www.youtube.com/watch?v=PbDzr1qvloU
Guillem Durán y Juan Luis Cano - Per Shaolin ad Astra - PyConES 2016,2017-03-20T17:31:46Z,https://www.youtube.com/watch?v=-bXIeiEPKvM
"Guillem Borrell - PALM. Big data, streaming y microservicios todo en uno - PyConES 2016",2017-03-20T17:31:46Z,https://www.youtube.com/watch?v=fNL_yUY2UEs
Roberto Majadas - Desplegando Django - PyConES 2016,2017-03-20T17:31:53Z,https://www.youtube.com/watch?v=1Qpp_xfmwc0
David Arcos - Efficient Django - PyConES 2016,2017-03-20T17:31:51Z,https://www.youtube.com/watch?v=QWh47kL9E6A
Manuel Garrido - A Primer on Recommendation Systems - PyConES 2016,2017-03-20T17:31:47Z,https://www.youtube.com/watch?v=7czHEERTc6k
Alicia Perez - Beautiful Python (in Spanish) - PyConES 2016,2017-03-20T17:32:12Z,https://www.youtube.com/watch?v=9xA6w3rmQ34
Pablo Galindo y Víctor Terrón - Los closures que emocionaron a Spielberg - PyConES 2016,2017-03-20T17:32:12Z,https://www.youtube.com/watch?v=rrL3CQNOFRc
Jorge Coronado - Cómo crear tu propio Shodan de casa - PyConES 2016,2017-03-20T17:31:49Z,https://www.youtube.com/watch?v=PmgF1--hR4w
Alberto Fernández - Móntate tu propio bot por cuatro duros - PyConES 2016,2017-03-20T17:32:10Z,https://www.youtube.com/watch?v=aYjIapVkR2U
Juan Rodríguez Monti - Introducción a PyQt - PyConES 2016,2017-03-20T17:32:11Z,https://www.youtube.com/watch?v=fepmBpDjfNg
